ساورها,ساوَرَها
حتى,حتى
قضى,قَضى
ما,ما
أراد,أَراد
وهرب,وهرَب
فقال,فقال
في,في
ذلك,ذلك
وذات,وذاتِ
عيال,عِيالٍ
واثقين,واثقِينَ
بعقلها,بِعَقْلِها
خلجت,خَلَجْتُ
لها,لها
جار,جارَ
استها,اسْتِها
خلجات,خَلَجاتِ
وشدت,وشَدَّتْ
يديها,يَدَيْها
إذ,إذ
أردت,أَرَدْتُ
خلاطها,خِلاطَها
بنحيين,بنِحْيَيْنِ
من,مِن
سمن,سَمْنٍ
ذوي,ذَوَي
عجرات,عُجَراتِ
فكانت,فكانتْ
لها,لها
الويلات,الوَيْلاتُ
من,مِنْ
ترك,تَرْكِ
سمنها,سَمْنِها
ورجعتها,ورَجْعَتِها
صفرا,صِفْراً
بغير,بغير
بتات,بتاتِ
فشدت,فشَدَّتْ
على,على
النحيين,النِّحْيَيْنِ
كفا,كَفّاً
شحيحة,شَحِيحةً
على,على
سمنها,سَمْنِها
والفتك,والفَتْكُ
من,مِن
فعلاتي,فَعَلاتي
في,في
رواية,رواية
خوات,خَوَّات
بن,بن
جبير,جُبَيْر
فشدت,فشدَّت
على,على
النحيين,النحيين
كفي,كَفَّيْ
شحيحة,شَحيحةٍ
تثنية,تثنية
كف,كفّ
ثم,ثم
أسلم,أَسْلم
خوات,خَوَّاتٌ
وشهد,وشهد
بدرا,بدراً
فقال,فقال
له,له
رسول,رسول
وسلم,وسلم
كيف,كيف
شرادك,شِرادُك
وتبسم,وتَبَسَّمَ
رسول,رسول
الله,الله
قد,قد
رزق,رَزَقَ
الله,الله
خيرا,خيراً
وأعوذ,وأَعوذ
بالله,بالله
من,من
الحو,الحَوْ
ر,رِ
بعد,بَعدَ
الكور,الكَوْرِ
وهجا,وهَجا
العديل,العُدَيلُ
بن,بن
الفرخ,الفَرْخِ
بني,بني
تيم,تَيمِ
الله,اللهِ
فقال,فقال
تزحزح,تَزَحْزَحَ
يا,يا
ابن,ابنَ
تيم,تَيْمِ
الله,اللهِ
عنا,عَنَّا
فما,فَما
بكر,بَكْرٌ
أبوك,أَبُوكَ
ولا,ولا
تميم,تَمِيمُ
لكل,لكُلِّ
قبيلة,قَبِيلةٍ
بدر,بَدرٌ
ونجم,ونجْمٌ
وتيم,وتَيْمُ
الله,الله
ليس,ليس
لها,لها
نجوم,نُجُومُ
أناس,أُناسٌ
ربة,رَبَّةُ
النحيين,النِّحْيَيْنِ
منهم,مِنْهُمْ
فعدوها,فُعُدُّوها
إذا,إذا
عد,عُدَّ
الصميم,الصَّمِيمُ
قال,قال
ابن,ابن
بري,بري
أنها,أَنها
امرأة,امرأَة
من,من
هذيل,هذيل
وهي,وهي
خولة,خَوْلة
أم,أُم
بشر,بشر
بن,بن
عائذ,عائذ
ويحكى,ويحكى
أن,أَن
أسديا,أَسَدِيًّا
وهذليا,وهُذَليًّا
افتخرا,افتخرا
ورضيا,ورضيا
بإنسان,بإِنسان
يحكم,يحكم
بينهما,بينهما
فقال,فقال
يا,يا
أخا,أَخا
هذيل,هذيل
كيف,كيف
تفاخرون,تُفاخِرُون
العرب,العرب
وفيكم,وفيكم
خلال,خِلال
ثلاث,ثلاث
منكم,منكم
دليل,دليل
الحبشة,الحَبَشة
على,على
الكعبة,الكعبة
ومنكم,ومنكم
خولة,خَولةُ
ذات,ذاتُ
النحيين,النَّحيين
وسألتم,وسأَلتم
رسول,رسول
وسلم,وسلم
أن,أَن
يحلل,يُحلِّلَ
لكم,لكم
الزنا,الزنا
قال,قال
ويقوي,ويُقَوِّي
قول,قول
الله,الله
ما,ما
أنشده,أَنشده
في,في
هجائهم,هجائهم
أناس,أُناس
ربة,ربة
النحيين,النحيين
منهم,منهم
وجمع,وجمع
النحي,النِّحْي
أنحاء,أَنحاء
ونحي,ونُحِيٌّ
ونحاء,ونِحاء
عن,عن
سيبويه,سيبويه
والنحي,والنِّحْي
أيضا,أَيضاً
جرة,جَرْةُ
فخار,فَخّار
يجعل,يجعل
فيها,فيها
اللبن,اللبن
ليمخضوفي,ليُمخضوفي
الممخوض,المَمْخُوض
الأزهري,الأَزهري
العرب,العرب
لا,لا
تعرف,تعرف
النحي,النِّحْيَ
غير,غير
الزق,الزق
الجرة,الجَرَّةُ
يمخض,يُمْخَض
فيها,فيها
اللبن,اللبن
غير,غير
صحيح,صحيح
ونحى,ونَحى
اللبن,اللبنَ
ينحيه,يَنْحِيهِ
وينحاه,ويَنْحاه
مخضه,مَخَضه
وأنشد,وأَنشد
في,في
قعر,قَعْرِ
نحي,نِحْيٍ
أستثير,أَستَثيرُ
حمه,حُمَّهْ
والنحي,والنِّحْيُ
ضرب,ضَرْب
من,من
الرطب,الرُّطَب
عن,عن
كراعونحى,كراعونَحى
الشيء,الشيء
ينحاه,يَنْحاه
نحيا,نَحْياً
ونحاه,ونَحَّاه
فتنحى,فتَنَحَّى
أزاله,أَزاله
التهذيب,التهذيب
يقال,يقال
نحيت,نَحَّيْت
فلانا,فلاناً
فتنحى,فتَنَحَّى
وفي,وفي
لغة,لغة
نحيته,نَحَيْتُه
وأنا,وأَنا
أنحاه,أَنْحاه
نحيا,نَحْياً
بمعناه,بمعناه
وأنشد,وأَنشد
ألا,أَلا
أيهذا,أَيُّهذا
الباخع,الباخِعُ
الوجد,الوَجْدُ
نفسه,نفْسَه
لشيء,لِشيءٍ
نحته,نَحَتْهُ
عن,عن
يديه,يَدَيْهِ
المقادر,المَقادِرُ
أي,أَي
باعدتهونحيته,باعَدَتْهونَحَّيْته
عن,عن
موضعه,موضعه
تنحية,تَنْحِيةً
فتنحى,فتنحَّى
وقال,وقال
الجعدي,الجعدي
أمر,أُمِرَّ
ونحي,ونُحِّيَ
عن,عن
زوره,زَوْرِه
كتنحية,كتَنْحِيةِ
القتب,القَتَبِ
المجلب,المُجْلَبِ
ويقال,ويقال
فلان,فلان
نحية,نَحِيَّةُ
القوارع,القَوارِعِ
إذا,إذا
كانت,كانت
الشدائد,الشَّدائد
تنتحيه,تَنْتَحِيه
وأنشد,وأَنْشد
نحية,نَحِيَّةُ
أحزان,أَحْزانٍ
جرت,جَرَتْ
من,مِنْ
جفونه,جُفُونِه
نضاضة,نُضاضةُ
دمع,دَمْعٍ
مثل,مِثْلُ
ما,ما
دمع,دَمَعَ
الوشل,الوَشَلْ
ويقال,ويقال
استخذ,استَخَذَ
فلان,فلانٌ
فلانا,فلاناً
أنحية,أُنْحِيَّةً
أي,أَي
انتحى,انْتَحى
عليه,عليه
حتى,حتى
أهلك,أَهلَك
ما,ما
له,لَه
أو,أو
ضره,ضَرّه
أو,أَو
جعل,جَعلَ
به,به
شرا,شَرًّا
وأنشد,وأَنشد
إني,إني
إذا,إذا
ما,ما
القوم,القوْمُ
كانوا,كانوا
أنحيه,أُنْحِيَهْ
أي,أَي
انتحوا,انْتَحَوْا
عن,عن
عمل,عمل
يعملونه,يَعملونه
الليث,الليث
كل,كل
من,مَن
جد,جدَّ
في,في
أمر,أَمرٍ
فقد,فقد
انتحى,انْتحى
فيه,فيه
كالفرس,كالفرس
ينتحي,يَنْتَحي
في,في
عدوهوالناحية,عَدْوهوالنَّاحِيةُ
من,من
كل,كل
شيء,شيء
جانبه,جانِبه
والناحية,والناحية
واحدة,واحدة
النواحي,النَّواحي
وقول,وقول
عتي,عُتيِّ
بن,بن
مالك,مالك
لقد,لقد
صبرت,صَبَرَتْ
حنيفة,حَنيفة
صبر,صَبْرَ
قوم,قَوْمٍ
كرام,كِرامٍ
تحت,تَحتَ
أظلال,أَظْلال
النواحي,النَّواحِي
فإنما,فإنما
يريد,يريد
نواحي,نَواحي
السيوف,السُّيوف
وقيل,وقيل
أراد,أَراد
النوائح,النَّوائح
فقلب,فقلب
يعني,يعني
الرايات,الرَّايات
المتقابلات,المُتقابلات
ويقال,ويقال
الجبلان,الجبلان
يتناوحان,يَتناوَحانِ
إذا,إذا
كانا,كانا
متقابلينوالناحية,متقابلينوالناحِيةُ
والناحاة,والنَّاحاة
كل,كل
جانب,جانب
تنحى,تَنَحَّى
عن,عن
القرار,القَرار
كناصية,كناصِيةٍ
وناصاة,وناصاةٍ
وقوله,وقوله
ألكني,أَلِكْني
إليها,إلَيْها
وخير,وخَيْرُ
الرسو,الرَّسُو
ل,لِ
أعلمهم,أَعْلَمُهمْ
بنواحي,بنَواحِي
الخبر,الخَبَرْ
إنما,إنما
يعني,يَعْني
أعلمهم,أَعلَمهم
بنواحي,بنَواحي
الكلاموإبل,الكلاموإبِل
نحي,نَحِيٌّ
متنحية,مُتَنَحِّيةٌ
عن,عن
ابن,ابن
الأعرابي,الأَعرابي
وأنشد,وأَنشد
ظل,ظَلَّ
وظلت,وظَلَّتْ
عصبا,عُصَباً
نحيا,نَحِيًّا
مثل,مثْلَ
النجي,النَّجيِّ
استبرز,اسْتَبْرَزَ
النجيا,النَّجِيَّا
والنحي,والنَّحي
من,من
السهام,السِّهام
العريض,العريضُ
النصل,النَّصْل
الذي,الذي
إذا,إذا
أردت,أَردت
أن,أَن
ترمي,تَرمي
به,به
اضطجعته,اضْطَجَعْته
حتى,حتى
ترسلهوالمنحاة,تُرْسلهوالمَنْحاة
ما,ما
بين,بين
البئر,البئر
إلى,إلى
منتهى,منتهى
السانية,السَّانيِة
قال,قال
جرير,جرير
لقد,لقد
ولدت,ولدَتْ
أم,أُمُ
الفرزدق,الفَرَزدَقِ
فخة,فَخَّةً
ترى,تَرَى
بين,بَيْنَ
فخذيها,فَخْذَيْها
مناحي,مَناحِيَ
أربعا,أَرْبَعا
الأزهري,الأَزهري
المنحاة,المَنْحاةُ
منتهى,مُنتهى
مذهب,مذهب
السانية,السَّانِية
وربما,وربما
وضع,وُضِع
عنده,عنده
حجر,حجر
ليعلم,ليَعلم
قائد,قائدُ
السانية,السانية
أنه,أَنه
المنتهى,المُنتَهَى
فيتيسر,فيَتَيَسَّر
منعطفا,مُنْعَطِفاً
لأنه,لأَنه
إذا,إذا
جاوزه,جاوَزه
تقطع,تقطَّع
الغرب,الغَرْبُ
وأداته,وأَداتُه
الجوهري,الجوهري
والمنحاة,والمَنحاةُ
طريق,طريق
السانية,السانيِة
قال,قال
ابن,ابن
بري,بري
ومنه,ومنه
قول,قول
الراجز,الراجز
كأن,كأَنَّ
عيني,عَينَيَّ
وقد,وقد
بانوني,بانُوني
غربان,غَرْبانِ
في,في
منحاة,مَنْحاةِ
منجنون,مَنْجَنُونِ
وقال,وقال
ابن,ابن
الأعرابي,الأَعرابي
المنحاة,المَنْحاة
مسيل,مَسِيلُ
الماء,الماء
إذا,إذا
كان,كان
ملتويا,مُلْتَوِياً
وأنشد,وأَنشد
وفي,وفي
أيمانهم,أَيْمانِهِمْ
بيض,بِيضٌ
رقاق,رِقاقٌ
كباقي,كباقِي
السيل,السَّيلِ
أصبح,أَصْبَحَ
في,في
المناحي,المَناحِي
وأهل,وأَهْلُ
المنحاة,المَنحاةِ
القوم,القوم
البعداء,البُعداء
الذين,الذين
ليسوا,ليسوا
بأقاربوقوله,بأَقارِبوقوله
في,في
الحديث,الحديث
يأتيني,يأْتيني
أنحاء,أَنْحاء
من,مِن
الملائكة,الملائكة
أي,أَي
ضروب,ضُرُوبٌ
منهم,منهم
واحدهم,واحدهم
نحو,نَحْوٌ
يعني,يعني
أن,أَن
الملائكة,الملائكةَ
كانوا,كانوا
يزورونه,يَزُورُونه
سوى,سِوَى
جبريل,جبريلَ
عليه,عليه
السلاموبنو,السلاموبنو
نحو,نَحْوٍ
بطن,بَطْنٌ
من,من
الأزد,الأَزْد
وفي,وفي
الصحاح,الصحاح
قوم,قوم
العرب,العرب
الهجنة,الهُجْنة
من,من
الكلام,الكلام
ما,ما
يعيبكوالهجين,يَعِيبُكوالهَجِينُ
العربي,العربيّ
ابن,ابنُ
الأمة,الأَمة
لأنه,لأَنه
معيب,مَعِيبٌ
وقيل,وقيل
هو,هو
ابن,ابن
الأمة,الأَمة
الراعية,الراعية
ما,ما
لم,لم
تحصن,تُحَصَّنْ
فإذا,فإِذا
حصنت,حُصِّنَتْ
فليس,فليس
الولد,الولد
بهجين,بهَجينٍ
والجمع,والجمع
هجن,هُجُنٌ
وهجناء,وهُجَناء
وهجنان,وهُجْنانٌ
ومهاجين,ومَهاجِينُ
ومهاجنة,ومَهاجِنَةٌ
قال,قال
حسان,حسان
مهاجنة,مَهاجِنةٌ
إذا,إِذا
نسبوا,نُسِبوا
عبيد,عَبيدٌ
عضاريط,عَضَارِيطٌ
مغالثة,مَغالِثةُ
الزناد,الزِّنادِ
أي,أَي
مؤتشبو,مُؤْتَشِبُو
الزناد,الزناد
وقيل,وقيل
رخوو,رِخْوُو
وإنما,وإِنما
قلت,قلت
في,في
مهاجن,مَهاجِن
ومهاجنة,ومَهاجنة
إنهما,إِنهما
جمع,جمع
هجين,هَجِينُ
مسامحة,مسامحةً
وحقيقته,وحقيقته
أنه,أَنه
من,من
باب,باب
محاسن,مَحاسِنَ
وملامح,ومَلامح
والأنثى,والأُنثى
هجينة,هَجينة
من,من
نسوة,نسوة
هجن,هُجْن
وهجائن,وهَجائنَ
وهجان,وهِجانٍ
وقد,وقد
هجنا,هَجُنا
هجنة,هُجْنة
وهجانة,وهَجانة
وهجانة,وهِجانة
وهجونة,وهُجُونة
أبو,أَبو
العباس,العباس
أحمد,أَحمد
ابن,ابن
يحيى,يحيى
قال,قال
الهجين,الهَجِين
الذي,الذي
أبوه,أَبوه
خير,خير
من,من
أمه,أُمه
قال,قال
أبو,أَبو
منصور,منصور
وهذا,وهذا
قيل,قيل
لولد,لولد
العربي,العربيّ
من,من
غير,غير
العربية,العَربية
هجين,هَجين
لأن,لأَن
الغالب,الغالب
على,على
ألوان,أَلوان
العرب,العرب
الأدمة,الأُدْمة
وكانت,وكانت
العرب,العرب
تسمي,تسمي
العجم,العجمَ
الحمراء,الحمراءَ
ورقاب,ورقابَ
المزاود,المَزاوِد
لغلبة,لغلبة
البياض,البياض
على,على
ألوانهم,أَلوانهم
ويقولون,ويقولون
لمن,لمن
علا,علا
لونه,لونَه
البياض,البياضُ
أحمر,أَحمرُ
ولذلك,ولذلك
قال,قال
وسلم,وسلم
لعائشة,لعائشة
يا,يا
حميراء,حُمَيراء
بعثت,بُعِثْتُ
إلى,إِلى
الأحمر,الأَحمر
والأسود,والأَسود
فأسودهم,فأَسودهم
العرب,العرب
وأحمرهم,وأَحمرهم
العجموقالت,العجموقالت
العرب,العرب
لأولادها,لأَولادها
من,من
العجميات,العجميات
اللاتي,اللاتي
يغلب,يغلب
على,على
ألوانهن,أَلوانهن
البياض,البياض
هجن,هُجْنٌ
وهجناء,وهُجَناء
لغلبة,لغلبة
البياض,البياض
على,على
ألوانهم,أَلوانهم
وإشباههم,وإِشباههم
أمهاتهموفرس,أُمهاتهموفرس
هجين,هَجِين
بين,بَيّنُ
الهجنة,الهُجْنة
إذا,إِذا
لم,لم
يكن,يكن
عتيقاوبرذونة,عتيقاًوبِرْذَوْنَة
هجين,هَجِين
بغير,بغير
هاء,هاء
الأزهري,الأَزهري
ولدته,ولدته
برذونة,بِرْذَوْنة
من,من
حصان,حِصَانٍ
عربي,عربي
وخيل,وخيل
هجنوالهجان,هُجْنٌوالهِجانُ
من,من
الإبل,الإِبل
البيض,البيضُ
الكرام,الكرام
قال,قال
عمرو,عمرو
بن,بن
كلثوم,كُلْثوم
ذراعي,ذِرَاعَيْ
عيطل,عَيْطَلٍ
أدماء,أَدْماءَ
بكر,بِكْرٍ
هجان,هِجانِ
اللون,اللَّوْنِ
لم,لم
تقرأ,تَقْرأْ
جنينا,جَنينا
هجان,هِجانٌ
وناقة,وناقة
هجان,هِجانٌ
وربما,وربما
قالوا,قالوا
هجائن,هَجائِنُ
قال,قال
ابن,ابن
أحمر,أَحمر
كأن,كأَنَّ
على,على
الجمال,الجِمالِ
أوان,أَوانَ
خفت,خَفَّتْ
هجائن,هَجائِنَ
من,من
نعاج,نِعاجِ
أوارعينا,أُوارَعِينا
ابن,ابن
سيده,سيده
والهجان,والهِجانُ
من,من
الإبل,الإِبل
البيضاء,البيضاءُ
الخالصة,الخالصةُ
اللون,اللونِ
والعتق,والعِتْقِ
من,من
نوق,نوق
هجن,هُجُنٍ
وهجائن,وهَجائن
وهجان,وهِجانٍ
باب,باب
جنب,جُنُب
ورضا,ورِضاً
ومنهم,ومنهم
من,من
يجعله,يجعله
تكسيرا,تكسيراً
وهو,وهو
مذهب,مذهب
سيبويه,سيبويه
وذلك,وذلك
أن,أَن
الألف,الأَلف
في,في
هجان,هِجانٍ
الواحد,الواحد
بمنزلة,بمنزلة
ألف,أَلِفِ
ناقة,ناقةٍ
كناز,كِنَازٍ
ومرأة,ومرأَةٍ
ضناك,ضِنَاك
والألف,والأَلفُ
في,في
هجان,هِجانٍ
في,في
الجمع,الجمع
بمنزلة,بمنزلة
ألف,أَلِفِ
ظراف,ظِرافٍ
وشراف,وشِرافٍ
وذلك,وذلك
لأن,لأَن
العرب,العرب
كسرت,كَسَّرَتْ
فعالا,فِعَالاً
على,على
فعال,فِعَالٍ
كما,كما
كسرت,كسرت
فعيلا,فَعِيلاً
على,على
فعال,فِعَالٍ
وعذرها,وعُذْرُها
في,في
ذلك,ذلك
أن,أَن
فعيلا,فعيلاً
أخت,أُخت
فعال,فِعَالٍ
ألا,أَلا
ترى,ترى
أن,أَن
كل,كل
واحد,واحد
منهما,منهما
ثلاثي,ثلاثي
الأصل,الأَصل
وثالثه,وثالثه
حرف,حرف
لين,لين
وقد,وقد
اعتقبا,اعْتَقَبا
أيضا,أَيضاً
كليب,كَلِيبٍ
وكلاب,وكِلابٍ
وعبيد,وعَبِيدٍ
وعباد,وعِبادٍ
فلما,فلما
كانا,كانا
كذلك,كذلك
وإنما,وإِنما
بينهما,بينهما
اختلاف,اختلافٌ
في,في
حرف,حرف
ومعلوم,ومعلوم
مع,ٌمع
ذلك,ذلك
قرب,قربُ
الياء,الياء
من,من
الألف,الأَلف
وأنها,وأَنها
إلى,إِلى
الياء,الياء
أقرب,أَقرب
منها,منها
إلى,إِلى
الواو,الواو
كسر,كُسِّرَ
أحدهما,أَحدهما
صاحبه,صاحبه
فقيل,فقيل
ناقة,ناقة
هجان,هِجانٌ
وأينق,وأَيْنُقٌ
هجان,هِجانٌ
كما,كما
قيل,قيل
ظريف,ظريف
وظراف,وظِراف
وشريف,وشريف
وشراف,وشِرَاف
فأما,فأَما
قوله,قوله
هجان,هِجانُ
المحيا,المُحَيَّا
عوهج,عَوْهَجُ
الخلق,الخَلْقِ
سربلت,سُرْبِلَتْ
من,من
الحسن,الحُسْنِ
سربالا,سِرْبالاً
عتيق,عَتِيقَ
البنائق,البَنائِق
فقد,فقد
تكون,تكونُ
النقية,النَّقِيَّةَ
وقد,وقد
تكون,تكون
البيضاءوأهجن,البيضاءوأَهْجَنَ
الرجل,الرجلُ
إذا,إِذا
كثر,كثر
هجان,هِجانُ
إبله,إِبله
وهي,وهي
كرامها,كِرامها
وقال,وقال
في,في
قول,قول
كعب,كعب
حرف,حَرْفٌ
أخوها,أَخوها
من,من
مهجنة,مُهَجَّنةٍ
وعمها,وعَمُّها
خالها,خالُها
قوداء,قَوْداءُ
شمليل,شِمْليلُ
قال,قال
أراد,أَراد
بمهجنة,بمُهَجَّنة
أنها,أَنها
ممنوعة,ممنوعة
من,من
فحول,فحول
الناس,الناس
إلا,إِلا
من,من
فحول,فحول
بلادها,بلادها
لعتقها,لعِتْقِها
وكرمها,وكرمها
وقيل,وقيل
حمل,حُمِلَ
عليها,عليها
في,في
صغرها,صِغَرها
وقيل,وقيل
أراد,أَراد
بالمهجنة,بالمُهَجَّنةِ
أنها,أَنها
من,من
إبل,إِبل
كرام,كرام
يقال,يقال
امرأة,امرأَة
هجان,هِجانٌ
وناقة,وناقةِ
هجان,هِجانٌ
أي,أَي
كريمةوقال,كريمةوقال
الأزهري,الأَزهري
هذه,هذه
ناقة,ناقة
ضربها,ضربها
أبوها,أَبوها
ليس,ليس
أخوها,أَخوها
فجاءت,فجاءَت
بذكر,بذكر
ثم,ثم
آخر,آخر
فالولدان,فالولدان
ابناها,ابناها
لأنهما,لأَنهما
ولدا,ولدا
منها,منها
وهما,وهما
أخواها,أَخواها
أيضا,أَيضاً
لأبيها,لأَبيها
لأنهما,لأَنهما
ولدا,ولدا
أبيها,أَبيها
ثم,ثم
ضرب,ضرب
أحد,أَحدُ
الأخوين,الأَخوين
الأم,الأُمَّ
فجاءت,فجاءت
الأم,الأُم
فأبوها,فأَبوها
أخوها,أَخوها
لأمها,لأُمها
لأنه,لأَنه
ولد,ولد
من,من
أمها,أُمها
والأخ,والأَخ
الآخر,الآخر
الذي,الذي
لم,لم
يضرب,يَضْرِب
عمها,عمُّها
لأنه,لأَنه
أخو,أَخو
أبيها,أَبيها
وهو,وهو
خالها,خالها
لأنه,لأَنه
أخو,أَخو
أمها,أُمها
لأبيها,لأَبيها
لأنه,لأَنه
من,من
أبيها,أَبيها
وأبوه,وأَبوه
نزا,نزا
على,على
أمهوقال,أُمهوقال
ثعلب,ثعلب
أنشدني,أَنشدني
أبو,أَبو
نصر,نصر
عن,عن
الأصمعي,الأَصمعي
بيت,بيت
إنها,إِنها
ناقة,ناقة
كريمة,كريمة
مداخلة,مُداخَلة
عرضت,عَرَضْتُ
هذا,هذا
القول,القول
على,على
ابن,ابن
الأعرابي,الأَعرابي
فخطأ,فخطَّأَ
الأصمعي,الأَصمعي
وقال,وقال
تداخل,تداخُل
النسب,النسب
يضوي,يُضْوِي
الولد,الولدَ
قال,قال
وقال,وقال
المفضل,المفضل
أمه,أُمه
ولها,ولها
ابن,ابن
آخر,آخر
هو,هو
أخو,أَخو
هذا,هذا
الجمل,الجمل
أحدهما,أَحدهما
أباها,أَباها
لأنه,لأَنه
وطئ,وطئ
أمها,أُمها
وصار,وصار
هو,هو
أخاها,أَخاها
لأن,لأَن
أمها,أُمها
وضعته,وضعته
وصار,وصار
الآخر,الآخر
عمها,عمها
لأنه,لأَنه
أخو,أَخو
أبيها,أَبيها
وصار,وصار
هو,هو
خالها,خالها
روعي,روعي
أن,أن
جملا,جملاً
نزا,نزا
لأنه,لأَنه
أخو,أَخو
أمها,أُمها
وقال,وقال
ثعلب,ثعلب
وهذا,وهذا
هو,هو
القولوالهجان,القولوالهِجانُ
الخياروامرأة,الخياروامرأَة
هجان,هجان
كريمة,كريمة
من,من
نسوة,نسوة
هجائن,هَجائنَ
وهي,وهي
الكريمة,الكريمة
الحسب,الحَسَبِ
التي,التي
لم,لم
تعرق,تُعَرِّق
فيها,فيها
الإماء,الإِماء
تعريقا,تَعْرِيقاً
أبو,أَبو
زيد,زيد
رجل,رجل
هجين,هَجِينٌ
بين,بَيّنُ
الهجونة,الهُجُونة
من,من
قوم,قوم
هجناء,هُجَناءَ
وهجن,وهُجْنٍ
وامرأة,وامرأَة
هجان,هِجان
أي,أَي
نسوة,نسوة
هجن,هُجْنٍ
بينات,بَيِّنات
الهجانةورجل,الهجانةورجل
هجان,هِجانٌ
كريم,كريمُ
الحسب,الحَسَبِ
نقيهوبعير,نَقِيُّهوبعير
هجان,هِجانٌ
كريموقال,كريموقال
الأصمعي,الأَصمعي
في,في
وجهه,وجهه
هذا,هذا
جناي,جَنايَ
وهجانه,وهِجانُه
فيه,فيه
إذ,إِذ
كل,كلّ
جان,جانٍ
يده,يَدُه
إلى,إِلى
فيه,فيه
يعني,يعني
خياره,خياره
وخالصه,وخالصه
اليزيدي,اليزيديُّ
هو,هو
هجان,هِجانٌ
بين,بَيِّنُ
الهجانة,الهِجَانة
ورجل,ورجل
هجين,هَجِينَ
بين,بَيِّنُ
الهجنة,الهُجْنةِ
والهجنة,والهُجْنةُ
في,في
الناس,الناس
والخيل,والخيل
إنما,إِنما
تكون,تكون
من,من
قبل,قبل
الأم,الأُم
فإذا,فإِذا
كان,كان
الأب,الأَب
عتيقا,عتيقاً
والأم,والأُم
ليست,ليست
كذلك,كذلك
كان,كان
الولد,الولد
هجينا,هجيناً
قال,قال
الراجز,الراجز
العبد,العبدُ
والهجين,والهَجِينُ
والفلنقس,والفَلَنْقَسُ
ثلاثة,ثلاثةٌ
فأيهم,فأَيَّهُم
تلمس,تَلَمَّسُ
والإقراف,والإِقْرافُ
من,من
قبل,قِبَلِ
الأب,الأَب
الأزهري,الأَزهري
روى,روى
الرواة,الرواةُ
أن,أَن
روح,رَوْح
بن,بن
زنباع,زِنْباع
كان,كان
تزوج,تزوَّج
هند,هندَ
بنت,بنت
النعمان,النعمان
بن,بن
بشير,بَشِير
هند,هِنْدُ
إلا,إلا
مهرة,مُهْرَةٌ
عربية,عربيةٌ
سليلة,سَلِيلةُ
أفراس,أَفراسٍ
تجللها,تَجَلَّلَها
بغل,بغْلُ
فإن,فإن
نتجت,نُتِجَتْ
مهرا,مُهْراً
كريما,كريماً
فبالحرى,فبالحَرَى
وإن,وإِن
يك,يَكُ
إقراف,إقرافٌ
فمن,فمن
قبل,قِبَلِ
الفحل,الفَحْلِ
قوله,قوله
أخرى,أخرى
وإن,وإن
يك,يك
إقراف,إقرافٌ
فجاء,فجاء
به,به
الفحل,الفَحلُ
وهكذا,وهكذا
ينتفي,ينتفي
الأقواء,الأقواء
قال,قال
والإقراف,والإقْرافُ
مداناة,مُداناةُ
الهجنة,الهُجْنة
من,من
قبل,قِبَلِ
الأب,الأَب
قال,قال
ابن,ابن
حمزة,حمزة
الهجين,الهَجِينْ
مأخوذ,مأْخوذ
من,من
الهجنة,الهُجْنَة
وهي,وهي
الغلظ,الغِلَظُ
والهجان,والهِجانُ
الكريم,الكريم
مأخوذ,مأْخوذ
من,من
الهجان,الهِجَانِ
وهو,وهو
الأبيضوالهجان,الأَبيضوالهِجان
البيض,البِيضُ
وهو,وهو
أحسن,أَحسنُ
البياض,البياض
وأعتقه,وأَعتقه
في,في
الإبل,الإبل
والرجال,والرجال
والنساء,والنساء
ويقال,ويقال
خيار,خِيارُ
كل,كلِّ
شيء,شيء
هجانه,هِجانُه
قال,قال
وإنما,وإِنما
أخذ,أُخذ
ذلك,ذلك
من,من
الإبلوأصل,الإبلوأَصلُ
الهجان,الهِجانِ
البيض,البِيضُ
وكل,وكلُّ
هجان,هِجان
أبيضوالهجان,أَبيضُوالهِجانُ
من,من
كل,كل
شيء,شيء
الخالص,الخالصُ
وأنشد,وأَنشد
وإذا,وإذا
قيل,قيل
من,مَنْ
هجان,هِجانُ
قريش,قُرَيْشٍ
كنت,كنتَ
أنت,أَنتَ
الفتى,الفَتى
وأنت,وأَنتَ
الهجان,الهِجانُ
والعرب,والعربُ
تعد,تَعُدُّ
البياض,البياضَ
من,من
الألوان,الأَلوان
هجانا,هِجاناً
وكرماوفي,وكَرَماًوفي
المثل,المثل
جلت,جَلَّتِ
الهاجن,الهاجِنُ
عن,عن
الولد,الوَلد
أي,أَي
صغرت,صَغُرَتْ
يضرب,يضرب
مثلا,مثلاً
للصغير,للصغير
يتزين,يتزين
بزينة,بزينة
الكبيروجلت,الكبيروجَلَّتِ
الهاجن,الهاجِنُ
عن,عن
الرفد,الرِّفْدِ
وهو,وهو
القدح,القَدَح
الضخموقال,الضخموقال
ابن,ابن
الأعرابي,الأَعرابي
جلت,جَلَّتِ
العلبة,العُلْبَة
عن,عن
الهاجن,الهاجن
أي,أَي
كبرت,كَبُرَتْ
قال,قال
وهي,وهي
بنت,بنتُ
اللبون,اللبون
يحمل,يُحْمَلُ
عليها,عليها
فتلقح,فتَلْقَحُ
ثم,ثم
تنتج,تُنْتَجُ
وهي,وهي
حقة,حِقَّة
قال,قال
ولا,ولا
تصلح,تصلح
أن,أَن
يفعل,يفعل
بها,بها
ذلك,ذلك
ابن,ابن
شميل,شميل
الهاجن,الهاجِنُ
القلوص,القَلُوصُ
